Plot Title: EC_01,,,,,,,,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)",fullrange,"Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)",Coupler Detached (LGR S/N: 20636125),Coupler Attached (LGR S/N: 20636125),Host Connected (LGR S/N: 20636125),Stopped (LGR S/N: 20636125),End Of File (LGR S/N: 20636125)
4477,9/12/2021 4:15,10.6,,8.838888889,47.91,,,,,
4478,9/12/2021 4:30,10.6,,8.8,47.84,,,,,
4479,9/12/2021 4:45,10.6,,8.772222222,47.79,,,,,
4480,9/12/2021 5:00,10.6,,8.761111111,47.77,,,,,
4481,9/12/2021 5:15,10.6,,8.722222222,47.7,,,,,
4482,9/12/2021 5:30,10.6,,8.677777778,47.62,,,,,
4483,9/12/2021 5:45,10.6,,8.638888889,47.55,,,,,
4484,9/12/2021 6:00,10.6,,8.6,47.48,,,,,
4485,9/12/2021 6:15,10.6,,8.561111111,47.41,,,,,
4486,9/12/2021 6:30,10.7,,8.527777778,47.35,,,,,
4487,9/12/2021 6:45,10.6,,8.522222222,47.34,,,,,
4488,9/12/2021 7:00,10.6,,8.511111111,47.32,,,,,
4489,9/12/2021 7:15,10.7,,8.588888889,47.46,,,,,
4490,9/12/2021 7:30,10.7,,8.627777778,47.53,,,,,
4491,9/12/2021 7:45,10.7,,8.611111111,47.5,,,,,
4492,9/12/2021 8:00,10.7,,8.627777778,47.53,,,,,
4493,9/12/2021 8:15,10.7,,8.638888889,47.55,,,,,
4494,9/12/2021 8:30,10.7,,8.65,47.57,,,,,
4495,9/12/2021 8:45,10.6,,8.727777778,47.71,,,,,
4496,9/12/2021 9:00,10.7,,8.811111111,47.86,,,,,
4497,9/12/2021 9:15,10.7,,8.877777778,47.98,,,,,
4498,9/12/2021 9:30,10.7,,8.961111111,48.13,,,,,
4499,9/12/2021 9:45,10.7,,9.088888889,48.36,,,,,
4500,9/12/2021 10:00,10.8,,9.322222222,48.78,,,,,
4501,9/12/2021 10:15,10.9,,9.577777778,49.24,,,,,
4502,9/12/2021 10:30,10.9,,9.827777778,49.69,,,,,
4503,9/12/2021 10:45,10.9,,9.95,49.91,,,,,
4504,9/12/2021 11:00,11,,9.977777778,49.96,,,,,
4505,9/12/2021 11:15,11,,10.07777778,50.14,,,,,
4506,9/12/2021 11:30,11,,10.2,50.36,,,,,
4507,9/12/2021 11:45,11,,10.27777778,50.5,,,,,
4508,9/12/2021 12:00,10.9,,10.43888889,50.79,,,,,
4509,9/12/2021 12:15,11,,10.61111111,51.1,,,,,
4510,9/12/2021 12:30,11,,10.72222222,51.3,,,,,
4511,9/12/2021 12:45,11,,10.87222222,51.57,,,,,
4512,9/12/2021 13:00,11,,10.87777778,51.58,,,,,
4513,9/12/2021 13:15,10.9,,10.82777778,51.49,,,,,
4514,9/12/2021 13:30,10.8,,10.82777778,51.49,,,,,
4515,9/12/2021 13:45,10.7,,10.87777778,51.58,,,,,
4516,9/12/2021 14:00,10.8,,11,51.8,,,,,
4517,9/12/2021 14:15,10.8,,11.23888889,52.23,,,,,
4518,9/12/2021 14:30,10.8,,11.3,52.34,,,,,
4519,9/12/2021 14:45,10.7,,11.27777778,52.3,,,,,
4520,9/12/2021 15:00,10.7,,11.4,52.52,,,,,
4521,9/12/2021 15:15,10.6,,11.48888889,52.68,,,,,
4522,9/12/2021 15:30,10.8,,11.72777778,53.11,,,,,
4523,9/12/2021 15:45,10.7,,11.75,53.15,,,,,
4524,9/12/2021 16:00,10.6,,11.53888889,52.77,,,,,
4525,9/12/2021 16:15,10.5,,11.33888889,52.41,,,,,
4526,9/12/2021 16:30,10.4,,11.12777778,52.03,,,,,
4527,9/12/2021 16:45,10.4,,10.92777778,51.67,,,,,
4528,9/12/2021 17:00,10.3,,10.76111111,51.37,,,,,
4529,9/12/2021 17:15,10.3,,10.61111111,51.1,,,,,
4530,9/12/2021 17:30,10.3,,10.47222222,50.85,,,,,
4531,9/12/2021 17:45,10.2,,10.3,50.54,,,,,
4532,9/12/2021 18:00,10.2,,10.16111111,50.29,,,,,
4533,9/12/2021 18:15,10.2,,9.972222222,49.95,,,,,
4534,9/12/2021 18:30,10.2,,9.811111111,49.66,,,,,
4535,9/12/2021 18:45,10.1,,9.7,49.46,,,,,
4536,9/12/2021 19:00,10.1,,9.611111111,49.3,,,,,
4537,9/12/2021 19:15,10,,9.572222222,49.23,,,,,
4538,9/12/2021 19:30,10.1,,9.488888889,49.08,,,,,
4539,9/12/2021 19:45,10.1,,9.438888889,48.99,,,,,
4540,9/12/2021 20:00,10.1,,9.377777778,48.88,,,,,
4541,9/12/2021 20:15,10,,9.3,48.74,,,,,
4542,9/12/2021 20:30,10.1,,9.222222222,48.6,,,,,
4543,9/12/2021 20:45,10.1,,9.172222222,48.51,,,,,
4544,9/12/2021 21:00,10.1,,9.122222222,48.42,,,,,
4545,9/12/2021 21:15,10.1,,9.061111111,48.31,,,,,
4546,9/12/2021 21:30,10.1,,9,48.2,,,,,
4547,9/12/2021 21:45,10.2,,8.95,48.11,,,,,
4548,9/12/2021 22:00,10.1,,8.888888889,48,,,,,
4549,9/12/2021 22:15,10.1,,8.838888889,47.91,,,,,
4550,9/12/2021 22:30,10.1,,8.8,47.84,,,,,
4551,9/12/2021 22:45,10.2,,8.772222222,47.79,,,,,
4552,9/12/2021 23:00,10.4,,8.722222222,47.7,,,,,
4553,9/12/2021 23:15,10.2,,8.672222222,47.61,,,,,
4554,9/12/2021 23:30,10.2,,8.627777778,47.53,,,,,
4555,9/12/2021 23:45,10.2,,8.6,47.48,,,,,
4556,9/13/2021 0:00,10.2,,8.572222222,47.43,,,,,
4557,9/13/2021 0:15,10.2,,8.522222222,47.34,,,,,
4558,9/13/2021 0:30,10.2,,8.438888889,47.19,,,,,
4559,9/13/2021 0:45,10.3,,8.388888889,47.1,,,,,
4560,9/13/2021 1:00,10.2,,8.311111111,46.96,,,,,
4561,9/13/2021 1:15,10.2,,8.261111111,46.87,,,,,
4562,9/13/2021 1:30,10.2,,8.188888889,46.74,,,,,
4563,9/13/2021 1:45,10.2,,8.161111111,46.69,,,,,
4564,9/13/2021 2:00,10.2,,8.111111111,46.6,,,,,
4565,9/13/2021 2:15,10.2,,8.061111111,46.51,,,,,
4566,9/13/2021 2:30,10.2,,8,46.4,,,,,
4567,9/13/2021 2:45,10.2,,7.972222222,46.35,,,,,
4568,9/13/2021 3:00,10.2,,7.9,46.22,,,,,
4569,9/13/2021 3:15,10.1,,7.827777778,46.09,,,,,
4570,9/13/2021 3:30,10.1,,7.788888889,46.02,,,,,
4571,9/13/2021 3:45,10.1,,7.772222222,45.99,,,,,
4572,9/13/2021 4:00,10,,7.738888889,45.93,,,,,
4573,9/13/2021 4:15,10.1,,7.688888889,45.84,,,,,
4574,9/13/2021 4:30,10.1,,7.661111111,45.79,,,,,
4575,9/13/2021 4:45,10.1,,7.627777778,45.73,,,,,
4576,9/13/2021 5:00,10.1,,7.611111111,45.7,,,,,
4577,9/13/2021 5:15,10.1,,7.572222222,45.63,,,,,
4578,9/13/2021 5:30,10.1,,7.527777778,45.55,,,,,
4579,9/13/2021 5:45,10.1,,7.511111111,45.52,,,,,
4580,9/13/2021 6:00,10.1,,7.477777778,45.46,,,,,
4581,9/13/2021 6:15,10,,7.461111111,45.43,,,,,
4582,9/13/2021 6:30,10,,7.411111111,45.34,,,,,
4583,9/13/2021 6:45,10,,7.372222222,45.27,,,,,
4584,9/13/2021 7:00,10.1,,7.361111111,45.25,,,,,
4585,9/13/2021 7:15,10,,7.338888889,45.21,,,,,
4586,9/13/2021 7:30,10,,7.372222222,45.27,,,,,
4587,9/13/2021 7:45,10.1,,7.377777778,45.28,,,,,
4588,9/13/2021 8:00,10.1,,7.422222222,45.36,,,,,
4589,9/13/2021 8:15,10.2,,7.477777778,45.46,,,,,
4590,9/13/2021 8:30,10.1,,7.5,45.5,,,,,
4591,9/13/2021 8:45,10.2,,7.55,45.59,,,,,
4592,9/13/2021 9:00,10.2,,7.611111111,45.7,,,,,
4593,9/13/2021 9:15,10.2,,7.65,45.77,,,,,
4594,9/13/2021 9:30,10.2,,7.827777778,46.09,,,,,
4595,9/13/2021 9:45,10.4,,8.238888889,46.83,,,,,
4596,9/13/2021 10:00,10.5,,8.672222222,47.61,,,,,
4597,9/13/2021 10:15,10.5,,8.961111111,48.13,,,,,
4598,9/13/2021 10:30,10.6,,9.161111111,48.49,,,,,
4599,9/13/2021 10:45,10.6,,9.3,48.74,,,,,
4600,9/13/2021 11:00,10.5,,9.377777778,48.88,,,,,
4601,9/13/2021 11:15,10.6,,9.588888889,49.26,,,,,
4602,9/13/2021 11:30,10.5,,9.622222222,49.32,,,,,
4603,9/13/2021 11:45,10.5,,9.627777778,49.33,,,,,
4604,9/13/2021 12:00,10.6,,10.11111111,50.2,,,,,
4605,9/13/2021 12:15,10.7,,10.46111111,50.83,,,,,
4606,9/13/2021 12:30,10.7,,10.63888889,51.15,,,,,
4607,9/13/2021 12:45,10.6,,10.57222222,51.03,,,,,
4608,9/13/2021 13:00,10.6,,10.43888889,50.79,,,,,
4609,9/13/2021 13:15,10.5,,10.33888889,50.61,,,,,
4610,9/13/2021 13:30,10.3,,10.18888889,50.34,,,,,
4611,9/13/2021 13:45,10.2,,9.972222222,49.95,,,,,
4612,9/13/2021 14:00,10.1,,9.872222222,49.77,,,,,
4613,9/13/2021 14:15,10,,9.788888889,49.62,,,,,
4614,9/13/2021 14:30,10.1,,9.822222222,49.68,,,,,
4615,9/13/2021 14:45,10,,9.911111111,49.84,,,,,
4616,9/13/2021 15:00,10.1,,10.07777778,50.14,,,,,
4617,9/13/2021 15:15,10.1,,10.18888889,50.34,,,,,
4618,9/13/2021 15:30,10.1,,10.22222222,50.4,,,,,
4619,9/13/2021 15:45,10,,10.12222222,50.22,,,,,
4620,9/13/2021 16:00,9.9,,9.988888889,49.98,,,,,
4621,9/13/2021 16:15,9.9,,9.888888889,49.8,,,,,
4622,9/13/2021 16:30,9.9,,9.811111111,49.66,,,,,
4623,9/13/2021 16:45,9.9,,9.727777778,49.51,,,,,
4624,9/13/2021 17:00,9.8,,9.588888889,49.26,,,,,
4625,9/13/2021 17:15,9.7,,9.461111111,49.03,,,,,
4626,9/13/2021 17:30,9.7,,9.338888889,48.81,,,,,
4627,9/13/2021 17:45,9.7,,9.211111111,48.58,,,,,
4628,9/13/2021 18:00,9.6,,9.05,48.29,,,,,
4629,9/13/2021 18:15,9.6,,8.95,48.11,,,,,
4630,9/13/2021 18:30,9.6,,8.838888889,47.91,,,,,
4631,9/13/2021 18:45,9.6,,8.75,47.75,,,,,
4632,9/13/2021 19:00,9.7,,8.65,47.57,,,,,
4633,9/13/2021 19:15,9.7,,8.561111111,47.41,,,,,
4634,9/13/2021 19:30,9.7,,8.388888889,47.1,,,,,
4635,9/13/2021 19:45,9.6,,8.227777778,46.81,,,,,
4636,9/13/2021 20:00,9.6,,8.122222222,46.62,,,,,
4637,9/13/2021 20:15,9.6,,7.988888889,46.38,,,,,
4638,9/13/2021 20:30,9.6,,7.827777778,46.09,,,,,
4639,9/13/2021 20:45,9.6,,7.688888889,45.84,,,,,
4640,9/13/2021 21:00,9.5,,7.55,45.59,,,,,
4641,9/13/2021 21:15,9.5,,7.438888889,45.39,,,,,
4642,9/13/2021 21:30,9.5,,7.3,45.14,,,,,
4643,9/13/2021 21:45,9.5,,7.2,44.96,,,,,
4644,9/13/2021 22:00,9.5,,7.088888889,44.76,,,,,
4645,9/13/2021 22:15,9.5,,6.977777778,44.56,,,,,
4646,9/13/2021 22:30,9.5,,6.911111111,44.44,,,,,
4647,9/13/2021 22:45,9.5,,6.811111111,44.26,,,,,
4648,9/13/2021 23:00,9.4,,6.75,44.15,,,,,
4649,9/13/2021 23:15,9.5,,6.672222222,44.01,,,,,
4650,9/13/2021 23:30,9.5,,6.572222222,43.83,,,,,
4651,9/13/2021 23:45,9.5,,6.511111111,43.72,,,,,
4652,9/14/2021 0:00,9.4,,6.461111111,43.63,,,,,
4653,9/14/2021 0:15,9.4,,6.4,43.52,,,,,
4654,9/14/2021 0:30,9.4,,6.338888889,43.41,,,,,
4655,9/14/2021 0:45,9.5,,6.272222222,43.29,,,,,
4656,9/14/2021 1:00,9.4,,6.2,43.16,,,,,
4657,9/14/2021 1:15,9.4,,6.138888889,43.05,,,,,
4658,9/14/2021 1:30,9.4,,6.1,42.98,,,,,
4659,9/14/2021 1:45,9.4,,6.038888889,42.87,,,,,
4660,9/14/2021 2:00,9.4,,5.988888889,42.78,,,,,
4661,9/14/2021 2:15,9.4,,5.938888889,42.69,,,,,
4662,9/14/2021 2:30,9.4,,5.9,42.62,,,,,
4663,9/14/2021 2:45,9.4,,5.85,42.53,,,,,
4664,9/14/2021 3:00,9.4,,5.788888889,42.42,,,,,
4665,9/14/2021 3:15,9.4,,5.75,42.35,,,,,
4666,9/14/2021 3:30,9.4,,5.711111111,42.28,,,,,
4667,9/14/2021 3:45,9.4,,5.661111111,42.19,,,,,
4668,9/14/2021 4:00,9.4,,5.611111111,42.1,,,,,
4669,9/14/2021 4:15,9.4,,5.572222222,42.03,,,,,
4670,9/14/2021 4:30,9.3,,5.511111111,41.92,,,,,
4671,9/14/2021 4:45,9.4,,5.472222222,41.85,,,,,
4672,9/14/2021 5:00,9.3,,5.411111111,41.74,,,,,
4673,9/14/2021 5:15,9.3,,5.361111111,41.65,,,,,
4674,9/14/2021 5:30,9.3,,5.288888889,41.52,,,,,
4675,9/14/2021 5:45,9.3,,5.238888889,41.43,,,,,
4676,9/14/2021 6:00,9.3,,5.177777778,41.32,,,,,
4677,9/14/2021 6:15,9.3,,5.138888889,41.25,,,,,
4678,9/14/2021 6:30,9.3,,5.1,41.18,,,,,
4679,9/14/2021 6:45,9.3,,5.061111111,41.11,,,,,
4680,9/14/2021 7:00,9.3,,5.022222222,41.04,,,,,
4681,9/14/2021 7:15,9.3,,5.022222222,41.04,,,,,
4682,9/14/2021 7:30,9.3,,5.077777778,41.14,,,,,
4683,9/14/2021 7:45,9.4,,5.238888889,41.43,,,,,
4684,9/14/2021 8:00,9.5,,5.5,41.9,,,,,
4685,9/14/2021 8:15,9.5,,5.822222222,42.48,,,,,
4686,9/14/2021 8:30,9.6,,6.2,43.16,,,,,
4687,9/14/2021 8:45,9.7,,6.65,43.97,,,,,
4688,9/14/2021 9:00,9.9,,7.138888889,44.85,,,,,
4689,9/14/2021 9:15,9.9,,7.661111111,45.79,,,,,
4690,9/14/2021 9:30,10.1,,8.188888889,46.74,,,,,
4691,9/14/2021 9:45,10.4,,8.761111111,47.77,,,,,
4692,9/14/2021 10:00,10.5,,9.338888889,48.81,,,,,
4693,9/14/2021 10:15,10.6,,9.927777778,49.87,,,,,
4694,9/14/2021 10:30,10.8,,10.47777778,50.86,,,,,
4695,9/14/2021 10:45,10.8,,11.12222222,52.02,,,,,
4696,9/14/2021 11:00,10.9,,11.77777778,53.2,,,,,
4697,9/14/2021 11:15,11,,12.32222222,54.18,,,,,
4698,9/14/2021 11:30,11,,12.75,54.95,,,,,
4699,9/14/2021 11:45,11.2,,13.37777778,56.08,,,,,
4700,9/14/2021 12:00,11.1,,13.61111111,56.5,,,,,
4701,9/14/2021 12:15,11.1,,13.62222222,56.52,,,,,
4702,9/14/2021 12:30,11,,13.5,56.3,,,,,
4703,9/14/2021 12:45,11,,13.23888889,55.83,,,,,
4704,9/14/2021 13:00,10.9,,12.85,55.13,,,,,
4705,9/14/2021 13:15,10.8,,12.61111111,54.7,,,,,
4706,9/14/2021 13:30,10.7,,12.42222222,54.36,,,,,
4707,9/14/2021 13:45,10.7,,12.32222222,54.18,,,,,
4708,9/14/2021 14:00,10.5,,12.07777778,53.74,,,,,
4709,9/14/2021 14:15,10.5,,11.91111111,53.44,,,,,
4710,9/14/2021 14:30,10.5,,11.77222222,53.19,,,,,
4711,9/14/2021 14:45,10.5,,11.92777778,53.47,,,,,
4712,9/14/2021 15:00,10.6,,12.15,53.87,,,,,
4713,9/14/2021 15:15,10.5,,12.02777778,53.65,,,,,
4714,9/14/2021 15:30,10.5,,11.75,53.15,,,,,
4715,9/14/2021 15:45,10.3,,11.51111111,52.72,,,,,
4716,9/14/2021 16:00,10.4,,11.32222222,52.38,,,,,
4717,9/14/2021 16:15,10.3,,11.2,52.16,,,,,
4718,9/14/2021 16:30,10.3,,11.06111111,51.91,,,,,
4719,9/14/2021 16:45,10.3,,10.92222222,51.66,,,,,
4720,9/14/2021 17:00,10.3,,10.85,51.53,,,,,
4721,9/14/2021 17:15,10.3,,10.76111111,51.37,,,,,
4722,9/14/2021 17:30,10.3,,10.63888889,51.15,,,,,
4723,9/14/2021 17:45,10.2,,10.51111111,50.92,,,,,
4724,9/14/2021 18:00,10.2,,10.36111111,50.65,,,,,
4725,9/14/2021 18:15,10.1,,10.26111111,50.47,,,,,
4726,9/14/2021 18:30,10.1,,10.13888889,50.25,,,,,
4727,9/14/2021 18:45,10.1,,10.02777778,50.05,,,,,
4728,9/14/2021 19:00,10,,9.927777778,49.87,,,,,
4729,9/14/2021 19:15,10,,9.772222222,49.59,,,,,
4730,9/14/2021 19:30,10,,9.588888889,49.26,,,,,
4731,9/14/2021 19:45,10,,9.461111111,49.03,,,,,
4732,9/14/2021 20:00,10,,9.3,48.74,,,,,
4733,9/14/2021 20:15,9.9,,9.172222222,48.51,,,,,
4734,9/14/2021 20:30,9.9,,9.038888889,48.27,,,,,
4735,9/14/2021 20:45,9.9,,8.922222222,48.06,,,,,
4736,9/14/2021 21:00,9.9,,8.827777778,47.89,,,,,
4737,9/14/2021 21:15,9.9,,8.727777778,47.71,,,,,
4738,9/14/2021 21:30,9.9,,8.65,47.57,,,,,
4739,9/14/2021 21:45,9.9,,8.572222222,47.43,,,,,
4740,9/14/2021 22:00,9.9,,8.511111111,47.32,,,,,
4741,9/14/2021 22:15,9.9,,8.461111111,47.23,,,,,
4742,9/14/2021 22:30,9.9,,8.377777778,47.08,,,,,
4743,9/14/2021 22:45,9.9,,8.311111111,46.96,,,,,
4744,9/14/2021 23:00,9.9,,8.261111111,46.87,,,,,
4745,9/14/2021 23:15,9.9,,8.188888889,46.74,,,,,
4746,9/14/2021 23:30,9.9,,8.138888889,46.65,,,,,
4747,9/14/2021 23:45,9.9,,8.061111111,46.51,,,,,
4748,9/15/2021 0:00,9.9,,8,46.4,,,,,
4749,9/15/2021 0:15,9.8,,7.977777778,46.36,,,,,
4750,9/15/2021 0:30,9.9,,7.95,46.31,,,,,
4751,9/15/2021 0:45,9.9,,7.927777778,46.27,,,,,
4752,9/15/2021 1:00,9.9,,7.9,46.22,,,,,
4753,9/15/2021 1:15,9.9,,7.888888889,46.2,,,,,
4754,9/15/2021 1:30,9.9,,7.872222222,46.17,,,,,
4755,9/15/2021 1:45,9.9,,7.85,46.13,,,,,
4756,9/15/2021 2:00,9.9,,7.822222222,46.08,,,,,
4757,9/15/2021 2:15,9.9,,7.788888889,46.02,,,,,
4758,9/15/2021 2:30,9.9,,7.777777778,46,,,,,
4759,9/15/2021 2:45,9.9,,7.75,45.95,,,,,
4760,9/15/2021 3:00,9.9,,7.711111111,45.88,,,,,
4761,9/15/2021 3:15,9.9,,7.672222222,45.81,,,,,
4762,9/15/2021 3:30,9.9,,7.661111111,45.79,,,,,
4763,9/15/2021 3:45,9.9,,7.627777778,45.73,,,,,
4764,9/15/2021 4:00,9.9,,7.627777778,45.73,,,,,
4765,9/15/2021 4:15,9.9,,7.588888889,45.66,,,,,
4766,9/15/2021 4:30,9.9,,7.527777778,45.55,,,,,
4767,9/15/2021 4:45,9.9,,7.488888889,45.48,,,,,
4768,9/15/2021 5:00,9.9,,7.461111111,45.43,,,,,
4769,9/15/2021 5:15,9.9,,7.45,45.41,,,,,
4770,9/15/2021 5:30,9.9,,7.438888889,45.39,,,,,
4771,9/15/2021 5:45,9.9,,7.422222222,45.36,,,,,
4772,9/15/2021 6:00,9.9,,7.411111111,45.34,,,,,
4773,9/15/2021 6:15,9.9,,7.4,45.32,,,,,
4774,9/15/2021 6:30,9.9,,7.377777778,45.28,,,,,
4775,9/15/2021 6:45,10,,7.377777778,45.28,,,,,
4776,9/15/2021 7:00,9.9,,7.411111111,45.34,,,,,
4777,9/15/2021 7:15,9.9,,7.438888889,45.39,,,,,
4778,9/15/2021 7:30,9.9,,7.488888889,45.48,,,,,
4779,9/15/2021 7:45,9.9,,7.527777778,45.55,,,,,
4780,9/15/2021 8:00,9.9,,7.588888889,45.66,,,,,
4781,9/15/2021 8:15,10,,7.672222222,45.81,,,,,
4782,9/15/2021 8:30,10.1,,7.788888889,46.02,,,,,
4783,9/15/2021 8:45,10.1,,7.9,46.22,,,,,
4784,9/15/2021 9:00,10.1,,7.977777778,46.36,,,,,
4785,9/15/2021 9:15,10.1,,8.072222222,46.53,,,,,
4786,9/15/2021 9:30,10.2,,8.177777778,46.72,,,,,
4787,9/15/2021 9:45,10.2,,8.261111111,46.87,,,,,
4788,9/15/2021 10:00,10.3,,8.461111111,47.23,,,,,
4789,9/15/2021 10:15,10.4,,8.85,47.93,,,,,
4790,9/15/2021 10:30,10.4,,9.061111111,48.31,,,,,
4791,9/15/2021 10:45,10.4,,9.161111111,48.49,,,,,
4792,9/15/2021 11:00,10.5,,9.438888889,48.99,,,,,
4793,9/15/2021 11:15,10.6,,9.822222222,49.68,,,,,
4794,9/15/2021 11:30,10.7,,10.17777778,50.32,,,,,
4795,9/15/2021 11:45,10.8,,10.47222222,50.85,,,,,
4796,9/15/2021 12:00,10.8,,10.51111111,50.92,,,,,
4797,9/15/2021 12:15,10.7,,10.37777778,50.68,,,,,
4798,9/15/2021 12:30,10.7,,10.27222222,50.49,,,,,
4799,9/15/2021 12:45,10.7,,10.22777778,50.41,,,,,
4800,9/15/2021 13:00,10.6,,10.27222222,50.49,,,,,
4801,9/15/2021 13:15,10.6,,10.27777778,50.5,,,,,
4802,9/15/2021 13:30,10.6,,10.38888889,50.7,,,,,
4803,9/15/2021 13:45,10.6,,10.42777778,50.77,,,,,
4804,9/15/2021 14:00,10.5,,10.35,50.63,,,,,
4805,9/15/2021 14:15,10.4,,10.23888889,50.43,,,,,
4806,9/15/2021 14:30,10.3,,10.13888889,50.25,,,,,
4807,9/15/2021 14:45,10.3,,10.07222222,50.13,,,,,
4808,9/15/2021 15:00,10.3,,10.06111111,50.11,,,,,
4809,9/15/2021 15:15,10.3,,10,50,,,,,
4810,9/15/2021 15:30,10.2,,9.938888889,49.89,,,,,
4811,9/15/2021 15:45,10.2,,9.861111111,49.75,,,,,
4812,9/15/2021 16:00,10.2,,9.861111111,49.75,,,,,
4813,9/15/2021 16:15,10.1,,9.888888889,49.8,,,,,
4814,9/15/2021 16:30,10.1,,9.85,49.73,,,,,
4815,9/15/2021 16:45,10,,9.777777778,49.6,,,,,
4816,9/15/2021 17:00,10,,9.688888889,49.44,,,,,
4817,9/15/2021 17:15,10,,9.572222222,49.23,,,,,
4818,9/15/2021 17:30,9.9,,9.477777778,49.06,,,,,
4819,9/15/2021 17:45,9.9,,9.4,48.92,,,,,
4820,9/15/2021 18:00,9.9,,9.288888889,48.72,,,,,
4821,9/15/2021 18:15,9.9,,9.2,48.56,,,,,
4822,9/15/2021 18:30,9.9,,9.1,48.38,,,,,
4823,9/15/2021 18:45,9.9,,9.022222222,48.24,,,,,
4824,9/15/2021 19:00,9.8,,8.95,48.11,,,,,
4825,9/15/2021 19:15,9.8,,8.877777778,47.98,,,,,
4826,9/15/2021 19:30,9.8,,8.838888889,47.91,,,,,
4827,9/15/2021 19:45,9.8,,8.8,47.84,,,,,
4828,9/15/2021 20:00,9.9,,8.772222222,47.79,,,,,
4829,9/15/2021 20:15,9.9,,8.761111111,47.77,,,,,
4830,9/15/2021 20:30,9.9,,8.727777778,47.71,,,,,
4831,9/15/2021 20:45,9.8,,8.711111111,47.68,,,,,
4832,9/15/2021 21:00,9.8,,8.688888889,47.64,,,,,
4833,9/15/2021 21:15,9.9,,8.65,47.57,,,,,
4834,9/15/2021 21:30,9.9,,8.611111111,47.5,,,,,
4835,9/15/2021 21:45,9.9,,8.588888889,47.46,,,,,
4836,9/15/2021 22:00,9.9,,8.55,47.39,,,,,
4837,9/15/2021 22:15,9.9,,8.522222222,47.34,,,,,
4838,9/15/2021 22:30,9.9,,8.488888889,47.28,,,,,
4839,9/15/2021 22:45,9.8,,8.477777778,47.26,,,,,
4840,9/15/2021 23:00,9.9,,8.438888889,47.19,,,,,
4841,9/15/2021 23:15,9.9,,8.427777778,47.17,,,,,
4842,9/15/2021 23:30,9.8,,8.4,47.12,,,,,
4843,9/15/2021 23:45,9.9,,8.388888889,47.1,,,,,
4844,9/16/2021 0:00,9.8,,8.361111111,47.05,,,,,
4845,9/16/2021 0:15,9.9,,8.322222222,46.98,,,,,
4846,9/16/2021 0:30,9.9,,8.3,46.94,,,,,
4847,9/16/2021 0:45,9.9,,8.277777778,46.9,,,,,
4848,9/16/2021 1:00,9.9,,8.261111111,46.87,,,,,
4849,9/16/2021 1:15,9.9,,8.2,46.76,,,,,
4850,9/16/2021 1:30,9.8,,8.177777778,46.72,,,,,
4851,9/16/2021 1:45,9.8,,8.15,46.67,,,,,
4852,9/16/2021 2:00,9.8,,8.138888889,46.65,,,,,
4853,9/16/2021 2:15,9.9,,8.111111111,46.6,,,,,
4854,9/16/2021 2:30,9.8,,8.077777778,46.54,,,,,
4855,9/16/2021 2:45,9.9,,8.038888889,46.47,,,,,
4856,9/16/2021 3:00,9.8,,8,46.4,,,,,
4857,9/16/2021 3:15,9.8,,7.972222222,46.35,,,,,
4858,9/16/2021 3:30,9.8,,7.938888889,46.29,,,,,
4859,9/16/2021 3:45,9.8,,7.9,46.22,,,,,
4860,9/16/2021 4:00,9.8,,7.85,46.13,,,,,
4861,9/16/2021 4:15,9.9,,7.777777778,46,,,,,
4862,9/16/2021 4:30,9.8,,7.75,45.95,,,,,
4863,9/16/2021 4:45,9.8,,7.711111111,45.88,,,,,
4864,9/16/2021 5:00,9.8,,7.672222222,45.81,,,,,
4865,9/16/2021 5:15,9.8,,7.627777778,45.73,,,,,
4866,9/16/2021 5:30,9.8,,7.611111111,45.7,,,,,
4867,9/16/2021 5:45,9.8,,7.55,45.59,,,,,
4868,9/16/2021 6:00,9.8,,7.511111111,45.52,,,,,
4869,9/16/2021 6:15,9.8,,7.461111111,45.43,,,,,
4870,9/16/2021 6:30,9.7,,7.422222222,45.36,,,,,
4871,9/16/2021 6:45,9.8,,7.372222222,45.27,,,,,
4872,9/16/2021 7:00,9.8,,7.338888889,45.21,,,,,
4873,9/16/2021 7:15,9.8,,7.327777778,45.19,,,,,
4874,9/16/2021 7:30,9.8,,7.288888889,45.12,,,,,
4875,9/16/2021 7:45,9.7,,7.261111111,45.07,,,,,
4876,9/16/2021 8:00,9.7,,7.261111111,45.07,,,,,
4877,9/16/2021 8:15,9.7,,7.277777778,45.1,,,,,
4878,9/16/2021 8:30,9.7,,7.338888889,45.21,,,,,
4879,9/16/2021 8:45,9.7,,7.411111111,45.34,,,,,
4880,9/16/2021 9:00,9.8,,7.488888889,45.48,,,,,
4881,9/16/2021 9:15,9.7,,7.55,45.59,,,,,
4882,9/16/2021 9:30,9.8,,7.627777778,45.73,,,,,
4883,9/16/2021 9:45,9.8,,7.688888889,45.84,,,,,
4884,9/16/2021 10:00,9.8,,7.777777778,46,,,,,
4885,9/16/2021 10:15,9.9,,7.977777778,46.36,,,,,
4886,9/16/2021 10:30,9.9,,8.238888889,46.83,,,,,
4887,9/16/2021 10:45,10,,8.422222222,47.16,,,,,
4888,9/16/2021 11:00,10,,8.6,47.48,,,,,
