Serial_number: 2020421,,,,
Date,Time,DateTime,LEVEL,TEMPERATURE
7/20/19,2:15:00 PM,07/20/19 14:15:00,64.9671,8.11
7/20/19,2:30:00 PM,07/20/19 14:30:00,64.9055,8.212
7/20/19,2:45:00 PM,07/20/19 14:45:00,64.8788,8.319
7/20/19,3:00:00 PM,07/20/19 15:00:00,64.914,8.386
7/20/19,3:15:00 PM,07/20/19 15:15:00,64.8917,8.404
7/20/19,3:30:00 PM,07/20/19 15:30:00,64.8836,8.391
7/20/19,3:45:00 PM,07/20/19 15:45:00,64.9383,8.409
7/20/19,4:00:00 PM,07/20/19 16:00:00,64.8886,8.372
7/20/19,4:15:00 PM,07/20/19 16:15:00,64.8936,8.349
7/20/19,4:30:00 PM,07/20/19 16:30:00,64.8593,8.321
7/20/19,4:45:00 PM,07/20/19 16:45:00,64.8477,8.23
7/20/19,5:00:00 PM,07/20/19 17:00:00,64.8066,8.114
7/20/19,5:15:00 PM,07/20/19 17:15:00,64.7938,8.023
7/20/19,5:30:00 PM,07/20/19 17:30:00,64.8269,7.944
7/20/19,5:45:00 PM,07/20/19 17:45:00,64.7915,7.838
7/20/19,6:00:00 PM,07/20/19 18:00:00,64.8108,7.735
7/20/19,6:15:00 PM,07/20/19 18:15:00,64.7792,7.601
7/20/19,6:30:00 PM,07/20/19 18:30:00,64.7609,7.462
7/20/19,6:45:00 PM,07/20/19 18:45:00,64.757,7.316
7/20/19,7:00:00 PM,07/20/19 19:00:00,64.7518,7.187
7/20/19,7:15:00 PM,07/20/19 19:15:00,64.7059,7.074
7/20/19,7:30:00 PM,07/20/19 19:30:00,64.7169,6.964
7/20/19,7:45:00 PM,07/20/19 19:45:00,64.7022,6.87
7/20/19,8:00:00 PM,07/20/19 20:00:00,64.7659,6.776
7/20/19,8:15:00 PM,07/20/19 20:15:00,64.7308,6.683
7/20/19,8:30:00 PM,07/20/19 20:30:00,64.7406,6.597
7/20/19,8:45:00 PM,07/20/19 20:45:00,64.7472,6.517
7/20/19,9:00:00 PM,07/20/19 21:00:00,64.7196,6.451
7/20/19,9:15:00 PM,07/20/19 21:15:00,64.7396,6.375
7/20/19,9:30:00 PM,07/20/19 21:30:00,64.6953,6.305
7/20/19,9:45:00 PM,07/20/19 21:45:00,64.7132,6.241
7/20/19,10:00:00 PM,07/20/19 22:00:00,64.7358,6.19
7/20/19,10:15:00 PM,07/20/19 22:15:00,64.7146,6.124
7/20/19,10:30:00 PM,07/20/19 22:30:00,64.6809,6.073
7/20/19,10:45:00 PM,07/20/19 22:45:00,64.671,6.007
7/20/19,11:00:00 PM,07/20/19 23:00:00,64.642,5.954
7/20/19,11:15:00 PM,07/20/19 23:15:00,64.6981,5.906
7/20/19,11:30:00 PM,07/20/19 23:30:00,64.6266,5.843
7/20/19,11:45:00 PM,07/20/19 23:45:00,64.6249,5.784
7/21/19,12:00:00 AM,07/21/19 00:00:00,64.6458,5.734
7/21/19,12:15:00 AM,07/21/19 00:15:00,64.5845,5.686
7/21/19,12:30:00 AM,07/21/19 00:30:00,64.6049,5.632
7/21/19,12:45:00 AM,07/21/19 00:45:00,64.6007,5.577
7/21/19,1:00:00 AM,07/21/19 01:00:00,64.5722,5.534
7/21/19,1:15:00 AM,07/21/19 01:15:00,64.5706,5.491
7/21/19,1:30:00 AM,07/21/19 01:30:00,64.5649,5.452
7/21/19,1:45:00 AM,07/21/19 01:45:00,64.5955,5.411
7/21/19,2:00:00 AM,07/21/19 02:00:00,64.5521,5.394
7/21/19,2:15:00 AM,07/21/19 02:15:00,64.5586,5.362
7/21/19,2:30:00 AM,07/21/19 02:30:00,64.5364,5.33
7/21/19,2:45:00 AM,07/21/19 02:45:00,64.5311,5.295
7/21/19,3:00:00 AM,07/21/19 03:00:00,64.568,5.266
7/21/19,3:15:00 AM,07/21/19 03:15:00,64.577,5.229
7/21/19,3:30:00 AM,07/21/19 03:30:00,64.5822,5.197
7/21/19,3:45:00 AM,07/21/19 03:45:00,64.6208,5.175
7/21/19,4:00:00 AM,07/21/19 04:00:00,64.6268,5.144
7/21/19,4:15:00 AM,07/21/19 04:15:00,64.6419,5.111
7/21/19,4:30:00 AM,07/21/19 04:30:00,64.6088,5.073
7/21/19,4:45:00 AM,07/21/19 04:45:00,64.6017,5.041
7/21/19,5:00:00 AM,07/21/19 05:00:00,64.6082,5.018
7/21/19,5:15:00 AM,07/21/19 05:15:00,64.6461,4.989
7/21/19,5:30:00 AM,07/21/19 05:30:00,64.674,4.962
7/21/19,5:45:00 AM,07/21/19 05:45:00,64.6677,4.93
7/21/19,6:00:00 AM,07/21/19 06:00:00,64.7079,4.902
7/21/19,6:15:00 AM,07/21/19 06:15:00,64.7104,4.881
7/21/19,6:30:00 AM,07/21/19 06:30:00,64.7139,4.854
7/21/19,6:45:00 AM,07/21/19 06:45:00,64.7283,4.832
7/21/19,7:00:00 AM,07/21/19 07:00:00,64.747,4.814
7/21/19,7:15:00 AM,07/21/19 07:15:00,64.8166,4.808
7/21/19,7:30:00 AM,07/21/19 07:30:00,64.8829,4.823
7/21/19,7:45:00 AM,07/21/19 07:45:00,64.7842,4.849
7/21/19,8:00:00 AM,07/21/19 08:00:00,64.8216,4.894
7/21/19,8:15:00 AM,07/21/19 08:15:00,64.8643,4.945
7/21/19,8:30:00 AM,07/21/19 08:30:00,64.8794,5.009
7/21/19,8:45:00 AM,07/21/19 08:45:00,64.8765,5.066
7/21/19,9:00:00 AM,07/21/19 09:00:00,64.8766,5.223
7/21/19,9:15:00 AM,07/21/19 09:15:00,64.9483,5.419
7/21/19,9:30:00 AM,07/21/19 09:30:00,64.887,5.633
7/21/19,9:45:00 AM,07/21/19 09:45:00,64.9393,5.84
7/21/19,10:00:00 AM,07/21/19 10:00:00,64.9856,6.081
7/21/19,10:15:00 AM,07/21/19 10:15:00,64.9528,6.272
7/21/19,10:30:00 AM,07/21/19 10:30:00,64.9814,6.488
7/21/19,10:45:00 AM,07/21/19 10:45:00,65.0281,6.691
7/21/19,11:00:00 AM,07/21/19 11:00:00,65.0413,6.964
7/21/19,11:15:00 AM,07/21/19 11:15:00,65.0437,7.172
7/21/19,11:30:00 AM,07/21/19 11:30:00,65.0247,7.396
7/21/19,11:45:00 AM,07/21/19 11:45:00,65.0511,7.606
7/21/19,12:00:00 PM,07/21/19 12:00:00,65.0011,7.753
7/21/19,12:15:00 PM,07/21/19 12:15:00,64.9712,7.763
7/21/19,12:30:00 PM,07/21/19 12:30:00,64.9575,7.778
7/21/19,12:45:00 PM,07/21/19 12:45:00,64.8985,7.843
7/21/19,1:00:00 PM,07/21/19 13:00:00,64.9197,7.97
7/21/19,1:15:00 PM,07/21/19 13:15:00,64.9094,8.205
7/21/19,1:30:00 PM,07/21/19 13:30:00,64.9061,8.459
7/21/19,1:45:00 PM,07/21/19 13:45:00,64.8853,8.64
7/21/19,2:00:00 PM,07/21/19 14:00:00,64.9105,8.959
7/21/19,2:15:00 PM,07/21/19 14:15:00,64.8701,9.355
7/21/19,2:30:00 PM,07/21/19 14:30:00,64.8385,9.571
7/21/19,2:45:00 PM,07/21/19 14:45:00,64.8124,9.754
7/21/19,3:00:00 PM,07/21/19 15:00:00,64.8216,9.863
7/21/19,3:15:00 PM,07/21/19 15:15:00,64.826,9.8
7/21/19,3:30:00 PM,07/21/19 15:30:00,64.7931,9.866
7/21/19,3:45:00 PM,07/21/19 15:45:00,64.8077,9.748
7/21/19,4:00:00 PM,07/21/19 16:00:00,64.8173,9.595
7/21/19,4:15:00 PM,07/21/19 16:15:00,64.7543,9.558
7/21/19,4:30:00 PM,07/21/19 16:30:00,64.7955,9.466
7/21/19,4:45:00 PM,07/21/19 16:45:00,64.8267,9.349
7/21/19,5:00:00 PM,07/21/19 17:00:00,64.7391,9.269
7/21/19,5:15:00 PM,07/21/19 17:15:00,64.817,9.167
7/21/19,5:30:00 PM,07/21/19 17:30:00,64.7647,9.064
7/21/19,5:45:00 PM,07/21/19 17:45:00,64.7723,8.912
7/21/19,6:00:00 PM,07/21/19 18:00:00,64.7675,8.732
7/21/19,6:15:00 PM,07/21/19 18:15:00,64.7477,8.566
7/21/19,6:30:00 PM,07/21/19 18:30:00,64.7098,8.394
7/21/19,6:45:00 PM,07/21/19 18:45:00,64.721,8.229
7/21/19,7:00:00 PM,07/21/19 19:00:00,64.7623,8.066
7/21/19,7:15:00 PM,07/21/19 19:15:00,64.8055,7.93
7/21/19,7:30:00 PM,07/21/19 19:30:00,64.7547,7.795
7/21/19,7:45:00 PM,07/21/19 19:45:00,64.714,7.665
7/21/19,8:00:00 PM,07/21/19 20:00:00,64.7389,7.528
7/21/19,8:15:00 PM,07/21/19 20:15:00,64.7588,7.405
7/21/19,8:30:00 PM,07/21/19 20:30:00,64.721,7.277
7/21/19,8:45:00 PM,07/21/19 20:45:00,64.7472,7.173
7/21/19,9:00:00 PM,07/21/19 21:00:00,64.7594,7.07
7/21/19,9:15:00 PM,07/21/19 21:15:00,64.7632,6.98
7/21/19,9:30:00 PM,07/21/19 21:30:00,64.7882,6.885
7/21/19,9:45:00 PM,07/21/19 21:45:00,64.7581,6.801
7/21/19,10:00:00 PM,07/21/19 22:00:00,64.7868,6.714
7/21/19,10:15:00 PM,07/21/19 22:15:00,64.754,6.631
7/21/19,10:30:00 PM,07/21/19 22:30:00,64.7543,6.558
7/21/19,10:45:00 PM,07/21/19 22:45:00,64.7192,6.465
7/21/19,11:00:00 PM,07/21/19 23:00:00,64.7047,6.392
7/21/19,11:15:00 PM,07/21/19 23:15:00,64.6858,6.317
7/21/19,11:30:00 PM,07/21/19 23:30:00,64.692,6.257
7/21/19,11:45:00 PM,07/21/19 23:45:00,64.6769,6.199
7/22/19,12:00:00 AM,07/22/19 00:00:00,64.6891,6.152
7/22/19,12:15:00 AM,07/22/19 00:15:00,64.691,6.092
7/22/19,12:30:00 AM,07/22/19 00:30:00,64.688,6.032
7/22/19,12:45:00 AM,07/22/19 00:45:00,64.673,5.979
7/22/19,1:00:00 AM,07/22/19 01:00:00,64.6606,5.94
7/22/19,1:15:00 AM,07/22/19 01:15:00,64.6561,5.895
7/22/19,1:30:00 AM,07/22/19 01:30:00,64.6207,5.851
7/22/19,1:45:00 AM,07/22/19 01:45:00,64.6074,5.811
7/22/19,2:00:00 AM,07/22/19 02:00:00,64.5882,5.768
7/22/19,2:15:00 AM,07/22/19 02:15:00,64.5764,5.725
7/22/19,2:30:00 AM,07/22/19 02:30:00,64.5731,5.691
7/22/19,2:45:00 AM,07/22/19 02:45:00,64.5133,5.651
7/22/19,3:00:00 AM,07/22/19 03:00:00,64.533,5.617
7/22/19,3:15:00 AM,07/22/19 03:15:00,64.5298,5.586
7/22/19,3:30:00 AM,07/22/19 03:30:00,64.4919,5.56
7/22/19,3:45:00 AM,07/22/19 03:45:00,64.5131,5.537
7/22/19,4:00:00 AM,07/22/19 04:00:00,64.5152,5.513
7/22/19,4:15:00 AM,07/22/19 04:15:00,64.4921,5.484
7/22/19,4:30:00 AM,07/22/19 04:30:00,64.489,5.449
7/22/19,4:45:00 AM,07/22/19 04:45:00,64.5157,5.412
7/22/19,5:00:00 AM,07/22/19 05:00:00,64.5314,5.377
7/22/19,5:15:00 AM,07/22/19 05:15:00,64.5318,5.339
7/22/19,5:30:00 AM,07/22/19 05:30:00,64.5724,5.302
7/22/19,5:45:00 AM,07/22/19 05:45:00,64.5607,5.276
7/22/19,6:00:00 AM,07/22/19 06:00:00,64.5348,5.232
7/22/19,6:15:00 AM,07/22/19 06:15:00,64.5567,5.198
7/22/19,6:30:00 AM,07/22/19 06:30:00,64.5484,5.157
7/22/19,6:45:00 AM,07/22/19 06:45:00,64.5448,5.121
7/22/19,7:00:00 AM,07/22/19 07:00:00,64.5448,5.109
7/22/19,7:15:00 AM,07/22/19 07:15:00,64.5862,5.108
7/22/19,7:30:00 AM,07/22/19 07:30:00,64.5713,5.154
7/22/19,7:45:00 AM,07/22/19 07:45:00,64.6122,5.196
7/22/19,8:00:00 AM,07/22/19 08:00:00,64.6266,5.234
7/22/19,8:15:00 AM,07/22/19 08:15:00,64.6337,5.281
7/22/19,8:30:00 AM,07/22/19 08:30:00,64.6398,5.325
7/22/19,8:45:00 AM,07/22/19 08:45:00,64.6499,5.452
7/22/19,9:00:00 AM,07/22/19 09:00:00,64.6703,5.684
7/22/19,9:15:00 AM,07/22/19 09:15:00,64.7302,5.813
7/22/19,9:30:00 AM,07/22/19 09:30:00,64.7496,6.008
7/22/19,9:45:00 AM,07/22/19 09:45:00,64.7697,6.184
7/22/19,10:00:00 AM,07/22/19 10:00:00,64.8154,6.347
7/22/19,10:15:00 AM,07/22/19 10:15:00,64.8133,6.507
7/22/19,10:30:00 AM,07/22/19 10:30:00,64.7885,6.709
7/22/19,10:45:00 AM,07/22/19 10:45:00,64.8712,6.855
7/22/19,11:00:00 AM,07/22/19 11:00:00,64.8019,6.99
7/22/19,11:15:00 AM,07/22/19 11:15:00,64.851,7.178
7/22/19,11:30:00 AM,07/22/19 11:30:00,64.822,7.405
7/22/19,11:45:00 AM,07/22/19 11:45:00,64.8049,7.528
7/22/19,12:00:00 PM,07/22/19 12:00:00,64.8461,7.67
7/22/19,12:15:00 PM,07/22/19 12:15:00,64.8386,7.804
7/22/19,12:30:00 PM,07/22/19 12:30:00,64.8553,8
7/22/19,12:45:00 PM,07/22/19 12:45:00,64.7861,8.164
7/22/19,1:00:00 PM,07/22/19 13:00:00,64.8177,8.304
7/22/19,1:15:00 PM,07/22/19 13:15:00,64.8394,8.493
7/22/19,1:30:00 PM,07/22/19 13:30:00,64.8132,8.521
7/22/19,1:45:00 PM,07/22/19 13:45:00,64.7679,8.624
7/22/19,2:00:00 PM,07/22/19 14:00:00,64.7369,8.867
7/22/19,2:15:00 PM,07/22/19 14:15:00,64.7376,9.114
7/22/19,2:30:00 PM,07/22/19 14:30:00,64.7815,9.293
7/22/19,2:45:00 PM,07/22/19 14:45:00,64.7786,9.354
7/22/19,3:00:00 PM,07/22/19 15:00:00,64.7603,9.701
7/22/19,3:15:00 PM,07/22/19 15:15:00,64.7157,9.815
7/22/19,3:30:00 PM,07/22/19 15:30:00,64.7349,9.744
7/22/19,3:45:00 PM,07/22/19 15:45:00,64.7128,9.656
7/22/19,4:00:00 PM,07/22/19 16:00:00,64.7004,9.628
7/22/19,4:15:00 PM,07/22/19 16:15:00,64.7156,9.531
7/22/19,4:30:00 PM,07/22/19 16:30:00,64.6811,9.43
7/22/19,4:45:00 PM,07/22/19 16:45:00,64.6858,9.303
7/22/19,5:00:00 PM,07/22/19 17:00:00,64.6866,9.181
7/22/19,5:15:00 PM,07/22/19 17:15:00,64.6661,9.065
7/22/19,5:30:00 PM,07/22/19 17:30:00,64.6994,8.917
7/22/19,5:45:00 PM,07/22/19 17:45:00,64.6457,8.793
7/22/19,6:00:00 PM,07/22/19 18:00:00,64.685,8.666
7/22/19,6:15:00 PM,07/22/19 18:15:00,64.6739,8.539
7/22/19,6:30:00 PM,07/22/19 18:30:00,64.671,8.42
7/22/19,6:45:00 PM,07/22/19 18:45:00,64.6995,8.301
7/22/19,7:00:00 PM,07/22/19 19:00:00,64.6986,8.177
7/22/19,7:15:00 PM,07/22/19 19:15:00,64.7088,8.075
7/22/19,7:30:00 PM,07/22/19 19:30:00,64.6871,7.971
7/22/19,7:45:00 PM,07/22/19 19:45:00,64.6848,7.872
7/22/19,8:00:00 PM,07/22/19 20:00:00,64.6859,7.783
7/22/19,8:15:00 PM,07/22/19 20:15:00,64.6814,7.699
7/22/19,8:30:00 PM,07/22/19 20:30:00,64.7031,7.624
7/22/19,8:45:00 PM,07/22/19 20:45:00,64.6661,7.555
7/22/19,9:00:00 PM,07/22/19 21:00:00,64.7124,7.482
7/22/19,9:15:00 PM,07/22/19 21:15:00,64.6959,7.414
7/22/19,9:30:00 PM,07/22/19 21:30:00,64.7076,7.336
7/22/19,9:45:00 PM,07/22/19 21:45:00,64.7337,7.219
7/22/19,10:00:00 PM,07/22/19 22:00:00,64.8215,7.107
7/22/19,10:15:00 PM,07/22/19 22:15:00,64.951,6.994
7/22/19,10:30:00 PM,07/22/19 22:30:00,64.9754,6.864
7/22/19,10:45:00 PM,07/22/19 22:45:00,64.9584,6.829
7/22/19,11:00:00 PM,07/22/19 23:00:00,65.0006,6.802
7/22/19,11:15:00 PM,07/22/19 23:15:00,64.9969,6.755
7/22/19,11:30:00 PM,07/22/19 23:30:00,65.0162,6.697
7/22/19,11:45:00 PM,07/22/19 23:45:00,65.0078,6.66
7/23/19,12:00:00 AM,07/23/19 00:00:00,64.9897,6.616
7/23/19,12:15:00 AM,07/23/19 00:15:00,65.0293,6.568
7/23/19,12:30:00 AM,07/23/19 00:30:00,65.0343,6.526
7/23/19,12:45:00 AM,07/23/19 00:45:00,64.9895,6.473
7/23/19,1:00:00 AM,07/23/19 01:00:00,64.9643,6.436
7/23/19,1:15:00 AM,07/23/19 01:15:00,64.9748,6.395
7/23/19,1:30:00 AM,07/23/19 01:30:00,64.9288,6.344
7/23/19,1:45:00 AM,07/23/19 01:45:00,64.9446,6.297
7/23/19,2:00:00 AM,07/23/19 02:00:00,64.867,6.244
7/23/19,2:15:00 AM,07/23/19 02:15:00,64.8948,6.203
7/23/19,2:30:00 AM,07/23/19 02:30:00,64.8705,6.143
7/23/19,2:45:00 AM,07/23/19 02:45:00,64.895,6.086
7/23/19,3:00:00 AM,07/23/19 03:00:00,64.8712,6.035
7/23/19,3:15:00 AM,07/23/19 03:15:00,64.8423,5.994
7/23/19,3:30:00 AM,07/23/19 03:30:00,64.7867,5.945
7/23/19,3:45:00 AM,07/23/19 03:45:00,64.7787,5.886
7/23/19,4:00:00 AM,07/23/19 04:00:00,64.8353,5.83
7/23/19,4:15:00 AM,07/23/19 04:15:00,64.7853,5.791
7/23/19,4:30:00 AM,07/23/19 04:30:00,64.7863,5.739
7/23/19,4:45:00 AM,07/23/19 04:45:00,64.7634,5.705
7/23/19,5:00:00 AM,07/23/19 05:00:00,64.7587,5.664
7/23/19,5:15:00 AM,07/23/19 05:15:00,64.7432,5.632
7/23/19,5:30:00 AM,07/23/19 05:30:00,64.749,5.594
7/23/19,5:45:00 AM,07/23/19 05:45:00,64.7006,5.556
7/23/19,6:00:00 AM,07/23/19 06:00:00,64.7551,5.512
7/23/19,6:15:00 AM,07/23/19 06:15:00,64.7862,5.464
7/23/19,6:30:00 AM,07/23/19 06:30:00,64.725,5.424
7/23/19,6:45:00 AM,07/23/19 06:45:00,64.7167,5.389
7/23/19,7:00:00 AM,07/23/19 07:00:00,64.7411,5.36
7/23/19,7:15:00 AM,07/23/19 07:15:00,64.7459,5.34
7/23/19,7:30:00 AM,07/23/19 07:30:00,64.7479,5.339
7/23/19,7:45:00 AM,07/23/19 07:45:00,64.8125,5.375
7/23/19,8:00:00 AM,07/23/19 08:00:00,64.77,5.405
7/23/19,8:15:00 AM,07/23/19 08:15:00,64.8293,5.438
7/23/19,8:30:00 AM,07/23/19 08:30:00,64.8935,5.485
7/23/19,8:45:00 AM,07/23/19 08:45:00,64.9149,5.515
7/23/19,9:00:00 AM,07/23/19 09:00:00,64.8911,5.573
7/23/19,9:15:00 AM,07/23/19 09:15:00,64.9838,5.545
7/23/19,9:30:00 AM,07/23/19 09:30:00,65.0673,5.562
7/23/19,9:45:00 AM,07/23/19 09:45:00,65.1037,5.586
7/23/19,10:00:00 AM,07/23/19 10:00:00,65.0705,5.66
7/23/19,10:15:00 AM,07/23/19 10:15:00,65.1198,5.684
7/23/19,10:30:00 AM,07/23/19 10:30:00,65.1652,5.755
7/23/19,10:45:00 AM,07/23/19 10:45:00,65.1832,5.854
7/23/19,11:00:00 AM,07/23/19 11:00:00,65.224,6.038
7/23/19,11:15:00 AM,07/23/19 11:15:00,65.2485,6.513
7/23/19,11:30:00 AM,07/23/19 11:30:00,65.2822,6.772
7/23/19,11:45:00 AM,07/23/19 11:45:00,65.2944,6.969
7/23/19,12:00:00 PM,07/23/19 12:00:00,65.3366,6.924
7/23/19,12:15:00 PM,07/23/19 12:15:00,65.4223,6.919
7/23/19,12:30:00 PM,07/23/19 12:30:00,65.401,7.028
7/23/19,12:45:00 PM,07/23/19 12:45:00,62.6677,12.404
7/23/19,1:00:00 PM,07/23/19 13:00:00,62.6011,15.968
7/23/19,1:15:00 PM,07/23/19 13:15:00,65.2842,9.599
7/23/19,1:30:00 PM,07/23/19 13:30:00,65.2768,7.824
7/23/19,1:45:00 PM,07/23/19 13:45:00,65.2821,8.041
7/23/19,2:00:00 PM,07/23/19 14:00:00,65.2807,8.248
7/23/19,2:15:00 PM,07/23/19 14:15:00,65.2892,8.388
7/23/19,2:30:00 PM,07/23/19 14:30:00,65.2774,8.449
7/23/19,2:45:00 PM,07/23/19 14:45:00,65.2124,8.425
7/23/19,3:00:00 PM,07/23/19 15:00:00,65.2039,8.482
7/23/19,3:15:00 PM,07/23/19 15:15:00,65.2019,8.416
7/23/19,3:30:00 PM,07/23/19 15:30:00,65.2316,8.346
7/23/19,3:45:00 PM,07/23/19 15:45:00,65.1849,8.29
7/23/19,4:00:00 PM,07/23/19 16:00:00,65.188,8.232
7/23/19,4:15:00 PM,07/23/19 16:15:00,65.1651,8.178
7/23/19,4:30:00 PM,07/23/19 16:30:00,65.116,8.133
7/23/19,4:45:00 PM,07/23/19 16:45:00,65.1362,8.077
7/23/19,5:00:00 PM,07/23/19 17:00:00,65.1443,7.999
7/23/19,5:15:00 PM,07/23/19 17:15:00,65.1613,7.898
7/23/19,5:30:00 PM,07/23/19 17:30:00,65.1004,7.819
7/23/19,5:45:00 PM,07/23/19 17:45:00,65.0746,7.743
7/23/19,6:00:00 PM,07/23/19 18:00:00,65.0512,7.638
7/23/19,6:15:00 PM,07/23/19 18:15:00,65.0959,7.521
7/23/19,6:30:00 PM,07/23/19 18:30:00,65.0784,7.403
7/23/19,6:45:00 PM,07/23/19 18:45:00,65.0741,7.306
7/23/19,7:00:00 PM,07/23/19 19:00:00,65.0388,7.222
7/23/19,7:15:00 PM,07/23/19 19:15:00,65.0547,7.145
7/23/19,7:30:00 PM,07/23/19 19:30:00,65.0092,7.07
7/23/19,7:45:00 PM,07/23/19 19:45:00,65.0144,6.998
7/23/19,8:00:00 PM,07/23/19 20:00:00,65.0145,6.933
7/23/19,8:15:00 PM,07/23/19 20:15:00,64.9983,6.875
7/23/19,8:30:00 PM,07/23/19 20:30:00,65.0131,6.806
7/23/19,8:45:00 PM,07/23/19 20:45:00,65.1002,6.715
7/23/19,9:00:00 PM,07/23/19 21:00:00,65.0904,6.642
7/23/19,9:15:00 PM,07/23/19 21:15:00,65.1282,6.561
7/23/19,9:30:00 PM,07/23/19 21:30:00,65.1258,6.507
7/23/19,9:45:00 PM,07/23/19 21:45:00,65.1296,6.453
7/23/19,10:00:00 PM,07/23/19 22:00:00,65.1212,6.399
7/23/19,10:15:00 PM,07/23/19 22:15:00,65.1416,6.356
7/23/19,10:30:00 PM,07/23/19 22:30:00,65.1521,6.307
7/23/19,10:45:00 PM,07/23/19 22:45:00,65.1466,6.252
7/23/19,11:00:00 PM,07/23/19 23:00:00,65.1463,6.189
7/23/19,11:15:00 PM,07/23/19 23:15:00,65.1598,6.13
7/23/19,11:30:00 PM,07/23/19 23:30:00,65.1874,6.08
7/23/19,11:45:00 PM,07/23/19 23:45:00,65.172,6.034
7/24/19,12:00:00 AM,07/24/19 00:00:00,65.145,5.989
7/24/19,12:15:00 AM,07/24/19 00:15:00,65.1492,5.939
7/24/19,12:30:00 AM,07/24/19 00:30:00,65.1738,5.872
7/24/19,12:45:00 AM,07/24/19 00:45:00,65.1585,5.82
7/24/19,1:00:00 AM,07/24/19 01:00:00,65.1681,5.772
7/24/19,1:15:00 AM,07/24/19 01:15:00,65.1429,5.714
7/24/19,1:30:00 AM,07/24/19 01:30:00,65.148,5.661
7/24/19,1:45:00 AM,07/24/19 01:45:00,65.1262,5.624
7/24/19,2:00:00 AM,07/24/19 02:00:00,65.1107,5.598
7/24/19,2:15:00 AM,07/24/19 02:15:00,65.1162,5.559
7/24/19,2:30:00 AM,07/24/19 02:30:00,65.1258,5.524
7/24/19,2:45:00 AM,07/24/19 02:45:00,65.0778,5.494
7/24/19,3:00:00 AM,07/24/19 03:00:00,65.1042,5.467
7/24/19,3:15:00 AM,07/24/19 03:15:00,65.1007,5.441
7/24/19,3:30:00 AM,07/24/19 03:30:00,65.0941,5.415
7/24/19,3:45:00 AM,07/24/19 03:45:00,65.052,5.391
7/24/19,4:00:00 AM,07/24/19 04:00:00,65.0736,5.372
7/24/19,4:15:00 AM,07/24/19 04:15:00,65.0572,5.355
7/24/19,4:30:00 AM,07/24/19 04:30:00,65.0614,5.333
7/24/19,4:45:00 AM,07/24/19 04:45:00,65.0397,5.294
7/24/19,5:00:00 AM,07/24/19 05:00:00,65.0408,5.266
7/24/19,5:15:00 AM,07/24/19 05:15:00,65.0439,5.245
7/24/19,5:30:00 AM,07/24/19 05:30:00,65.0603,5.221
7/24/19,5:45:00 AM,07/24/19 05:45:00,65.0593,5.2
7/24/19,6:00:00 AM,07/24/19 06:00:00,65.0405,5.171
7/24/19,6:15:00 AM,07/24/19 06:15:00,65.0555,5.136
7/24/19,6:30:00 AM,07/24/19 06:30:00,65.0366,5.113
7/24/19,6:45:00 AM,07/24/19 06:45:00,65.0559,5.096
7/24/19,7:00:00 AM,07/24/19 07:00:00,65.0753,5.079
7/24/19,7:15:00 AM,07/24/19 07:15:00,65.076,5.073
7/24/19,7:30:00 AM,07/24/19 07:30:00,65.0949,5.091
7/24/19,7:45:00 AM,07/24/19 07:45:00,65.1174,5.093
7/24/19,8:00:00 AM,07/24/19 08:00:00,65.1358,5.106
7/24/19,8:15:00 AM,07/24/19 08:15:00,65.1379,5.13
7/24/19,8:30:00 AM,07/24/19 08:30:00,65.169,5.182
7/24/19,8:45:00 AM,07/24/19 08:45:00,65.1846,5.277
7/24/19,9:00:00 AM,07/24/19 09:00:00,65.1778,5.391
7/24/19,9:15:00 AM,07/24/19 09:15:00,65.2085,5.523
7/24/19,9:30:00 AM,07/24/19 09:30:00,65.2366,5.639
7/24/19,9:45:00 AM,07/24/19 09:45:00,65.2518,5.71
7/24/19,10:00:00 AM,07/24/19 10:00:00,65.2601,5.75
7/24/19,10:15:00 AM,07/24/19 10:15:00,65.2748,5.85
7/24/19,10:30:00 AM,07/24/19 10:30:00,65.299,5.927
7/24/19,10:45:00 AM,07/24/19 10:45:00,65.3207,6.03
7/24/19,11:00:00 AM,07/24/19 11:00:00,65.3733,6.143
7/24/19,11:15:00 AM,07/24/19 11:15:00,65.3746,6.276
7/24/19,11:30:00 AM,07/24/19 11:30:00,65.401,6.415
7/24/19,11:45:00 AM,07/24/19 11:45:00,65.4172,6.523
7/24/19,12:00:00 PM,07/24/19 12:00:00,65.443,6.6
7/24/19,12:15:00 PM,07/24/19 12:15:00,65.5235,6.813
7/24/19,12:30:00 PM,07/24/19 12:30:00,65.6692,6.927
7/24/19,12:45:00 PM,07/24/19 12:45:00,65.6819,7
7/24/19,1:00:00 PM,07/24/19 13:00:00,65.7287,7.069
7/24/19,1:15:00 PM,07/24/19 13:15:00,65.8173,7.413
7/24/19,1:30:00 PM,07/24/19 13:30:00,65.8456,7.595
7/24/19,1:45:00 PM,07/24/19 13:45:00,65.8384,8.027
7/24/19,2:00:00 PM,07/24/19 14:00:00,65.8473,8.457
7/24/19,2:15:00 PM,07/24/19 14:15:00,65.912,8.56
7/24/19,2:30:00 PM,07/24/19 14:30:00,65.755,8.747
7/24/19,2:45:00 PM,07/24/19 14:45:00,65.6802,8.78
7/24/19,3:00:00 PM,07/24/19 15:00:00,65.6203,8.855
7/24/19,3:15:00 PM,07/24/19 15:15:00,65.6237,8.758
